filename,label,top right x,top right y,bottom right x,bottom right y,bottom left x,bottom left y,top left x,top left y,type,label_len
cIP4IYZ88tLde=7zEh1jCTbW9ZX2p_v,1WD67302,776.92584,496.53296,777.75336,543.28284,484.92047,548.46655,484.09296,501.71667,train,8
lGPxKW9r2rMS2UcISnzi49Potps6nuw,3LV653021F,794.8152,563.77203,796.7019,646.904,116.97864,662.33026,115.09195,579.1983,train,10
mUqcfCLVQcMDMziaqQLCSzEe=pMWQMF,1WA011022H,800.0638,445.37933,800.86383,499.3833,409.0965,505.18726,408.29645,451.1833,train,10
flJ2EgiGmwOoo=qe5uOkvb=CuODfpDEF,1WD994052X,870.94495,481.86243,872.44226,535.3519,474.41565,546.4938,472.91837,493.00424,train,10
eNZOYYegUwkxD4aZ3bRrrVJk=J=i4T_s,3LU483063K,826.48505,487.02704,827.00885,539.9854,437.6988,543.836,437.175,490.87762,train,10
dMaUuJRF7NauX5f7y6YTRjvapG7qW4X,MA7281032T,912.3016,493.05634,913.93427,556.0943,421.50665,568.8477,419.87396,505.80975,train,10
pCWIxmHXCwYCUyP79K4lfECZlOlssQ,1W941V101,642.3528,479.47406,642.9242,523.75714,377.86157,527.1773,377.29016,482.89423,train,9
rlSHWp4IM43_tPBrze31edFLcBY,2G7411012F,869.58905,451.87256,871.75916,523.4839,464.1646,535.83545,461.99454,464.22412,train,10
LdrwtSB5poNP3MBYdarhM6dc6X84RQtu,3M108402,737.5098,501.9323,737.7877,548.62335,440.3471,550.39386,440.0692,503.70282,train,8
lnIfEU=TVNVnNpqyfIKu5WH5wcFXG6v,1WF514023A,897.5079,488.4645,898.5792,543.9595,503.03314,551.59546,501.96182,496.1005,train,10
BTXYe6tLegHD=hPQNMe_wV2328FIKZDL,3LT124012F,832.52625,428.08234,833.182,475.9511,486.28564,480.703,485.6299,432.83423,train,10
acHoWfrumz=ki4o8u7cOqh1QOCjhsV,3KR794013,724.0101,470.05194,722.857,519.63306,408.284,512.3173,409.43707,462.7362,train,9
rhW46O2NWJqwB9makvMm3_u8pulKuhO,1WD974062X,913.54865,533.7395,914.4279,593.5288,428.58246,600.6741,427.7032,540.88477,train,10
wHfvBae_4amgDGKvFEnUgomsYkPxdVz,3LZ294034T,946.79395,528.38135,948.1189,597.281,457.26343,606.7206,455.93845,537.8209,train,10
nyrI_9N=w7Dp2pm_1pOHOjebk7lsSfOH,1WK891033X,898.4082,430.69232,901.07874,489.92072,442.18494,510.61163,439.5144,451.38324,train,10
wjiTaGmwV36l7U5=5sCKtzN=xyL41F3,1WF911032K,788.0206,443.28424,788.7954,498.37653,398.265,503.8684,397.49026,448.77612,train,10
rW5tVW3QV5uPODg=YlfXt69Y=VKapM,1W9033013A,890.01434,454.71677,891.58307,505.96115,529.6973,517.0393,528.1286,465.7949,train,10
fMzJvsQ_YsGQT9dZ2JPnrhBz_=cLqj,3LV534042H,726.42444,437.4241,727.9623,489.63437,344.1776,500.9387,342.6398,448.72842,train,10
XmJW3RlYpLVqCFlGi5dym7rHTIfB3fb,1WG483032H,773.54865,468.27576,774.2992,524.3659,326.20135,530.36194,325.45084,474.2718,train,10
eSyvlmpCJzTpHSLdgtuVeOyIQvpH=L=a,2G1921011F,827.7377,444.3273,828.6666,506.3326,446.72278,512.0548,445.79385,450.04953,train,10
XNjuJBR3ENxV_=nvfh_TYMlBEy5KtMg,1WC51V301,777.16016,480.70663,778.079,526.95166,502.6637,532.42346,501.7449,486.17844,train,9
v=ibGXzc_yxaOYWR3=HBVWWzqegPh,2G3354013Y,809.8436,464.4265,811.2543,522.5981,352.57446,533.72064,351.16382,475.54907,train,10
fQZpzqfJJ_OVjv6gdcRGBY7HNc4X=BF,2G1582032F,854.1074,477.0738,854.6538,536.5648,399.45337,540.74585,398.90698,481.25482,train,10
=N=5RQrFo69Nw_buF_t3gpzjlPuzwfnc,3LV101031F,789.2384,445.54886,790.1992,512.56506,397.07812,518.2013,396.1173,451.18503,train,10
aNh3opBgfpIdTBKuluHJGwW9hmWDZX4B,3LS684021A,819.3267,423.22842,819.63446,480.46506,490.93854,482.2322,490.6308,424.99557,train,10
FUMRJlXLUFmVDBFnn99jHn3Sau3I6m,3LU213053,961.0076,524.7579,959.6313,593.20465,518.4307,584.33295,519.80707,515.88617,train,9
QI_R9YpGHC5sCvrxGBI88rr3kLMtQnr,3LV653012F,794.2082,447.43106,795.3843,499.0842,413.00128,507.79044,411.82523,456.1373,train,10
c1XS_iQVRCCECELRwRBXjIMoNB5ZZq,2G0611033K,816.83014,461.22388,817.5212,512.4106,411.4831,517.89233,410.79205,466.70563,train,10
WXR3nr5beEsKJ7xfcFCyGLUMSqiE_,3LY283052A,756.70953,492.68463,757.40875,545.0915,351.3376,550.5096,350.63837,498.10272,train,10
=oczlUbG6noUaXWQJTngbjiv44qlJ7O,1WE193062A,872.2523,483.93546,873.0542,539.2676,476.4724,545.01514,475.6705,489.683,train,10
gZcKRmlaZ9UNuxypiqQHWE17o_R9Oe6w,1WH891014K,790.5226,437.37375,791.52454,486.43198,429.30188,493.82974,428.29993,444.7715,train,10
iE11trxhhXk=bS1dajpiUx6bQx3ZH6Gj,4PL008012A,856.5774,441.52423,857.5572,491.4937,487.3258,498.7531,486.346,448.78363,train,10
lt1Kaox_R1GNo27CKJoz7xr1Y9JGUQq,3LU311011H,791.57465,442.6289,791.82513,494.7265,415.15167,496.5374,414.90118,444.43982,train,10
VEqacPT1NoGIfwR34o5aKTeQdtsBDt,3LX244012H,831.2821,424.6539,832.3363,474.55283,487.32898,481.8417,486.27478,431.94278,train,10
lfolivWpiETU6Wy43MEk7c_x4=uuCCH,3LZ00305,666.2592,459.1148,667.1234,498.00238,422.54388,503.4375,421.6797,464.54993,train,8
FLI78Ruj_tr1bx93FZgMRmP=B1iSyo_,1WD97403,737.4994,487.64233,738.38367,530.4658,464.47107,536.12177,463.58682,493.29825,train,8
9kq4NC7JTTXgYqBpe1B5qExyt=KnNib,3LU323042A,830.1511,519.70465,830.4164,584.7182,367.5365,586.607,367.2712,521.59344,train,10
PHmfJfZyd_JIrXhdwVVD2sZRcUqYoPSv,1W886303,679.7594,477.9032,680.0366,519.7482,419.59387,521.47375,419.31665,479.62872,train,8
lDPM4phIIPXfPURpxOcOGwvXwndmINz,2G3353032F,839.6114,472.03384,841.422,531.79285,382.841,545.68774,381.03036,485.9287,train,10
Ym82E=sIVJrJ8s_XOQEoHiFsMi5UfU=U,1WD124021F,802.9784,428.79572,804.2113,493.63458,448.9237,500.39062,447.69077,435.55176,train,10
i=kgc2XQZt9qyRIsyGX_XO3jZIyg5P6,1WJ583023F,874.01733,461.82083,874.90643,520.59094,430.7605,527.3104,429.8714,468.54025,train,10
wdurcMLsO8Kcg9pVxDkD4zW_DYf9CSLn,2G4583031F,717.7023,433.07028,719.4165,498.80862,346.61536,508.53006,344.90112,442.79172,train,10
r3fP3rBdBboctbHIRxS6OfMBTPTef,3M0503022A,898.702,457.49942,899.55414,512.51855,343.19238,521.135,342.34027,466.1158,train,10
3XVwZsddn_61mOtnSD=uQqyLpmGTqpOg,1WL211032L,926.37494,468.1168,927.1584,525.80273,490.90704,531.7274,490.1236,474.04147,train,10
eybrxUwFDxobwtTgHy9CImT_o_oIZC,1WG511031H,714.74445,437.49374,715.2396,488.82767,362.9588,492.2258,362.46365,440.89188,train,10
DE6RC3StsJmLhToJLDZtiuRuk1m2nafL,1WG832021F,1082.0447,568.83594,1082.6838,651.9846,407.917,657.17163,407.27783,574.02295,train,10
WrMWdfGjlxCfwTJMca6gxrH6V8FcXGm,3LV832032Y,895.0444,449.3507,896.59094,503.24164,487.82233,514.97235,486.2758,461.08142,train,10
3qYvdJDUETP57W6QFXSqL8g=9U7dRjq,3LT261031X,884.7417,474.2709,886.03906,548.5769,418.9817,556.7318,417.6843,482.4258,train,10
13Dp2pjD4ByNqO3XL6ZulVHX=pr5ytb,3LZ913031F,829.9929,460.47998,830.7634,524.42444,406.77405,529.5333,406.00354,465.58887,train,10
3DP4cpkbvrPBsHEyOK5px4KwSZpc5yp,2G7421013F,803.6875,459.59375,803.6875,508.92188,410.26562,508.92188,410.26562,459.59375,train,10
SE4WyXmqFleoDqfBviIj7T3sLaInhi,3M0952012F,785.6311,425.1781,786.22363,470.20038,451.26953,474.60822,450.67703,429.58594,train,10
v8qkH3Vu7ETDWwFV5dp639s3o4tQw,1WA901022F,853.094,489.78384,854.506,553.07556,374.23267,563.7904,372.82065,500.4987,train,10
3lPGNaFraQI3oSOSVo3xx1FKxsyVx76,3LV622022H,743.4776,456.73462,744.5,511.31,320.97845,519.24414,319.95602,464.66876,train,10
x3eniNUOLkyplyniLOcgeN1WQr3u7HW,3LY523042A,877.1456,487.54556,877.93176,544.11633,464.4402,549.86255,463.65405,493.29178,train,10
fcUgSwzlK__VWqzxlJI5FGhR92yL7mZ,1WH924011A,858.12103,471.6264,857.7348,550.95435,415.10858,548.79895,415.4948,469.471,train,10
akM5MrcKnfzFT5qF3sgsndoROR=RBhQ,2G3263013H,763.6385,435.47754,765.1155,486.8001,393.44427,497.4964,391.96725,446.17383,train,10
4efjQLJbJwHfPXXHKHqNYRRJTulrJb=M,3LZ41402,756.01886,482.8997,756.8445,531.8582,475.27716,536.60645,474.45157,487.6479,train,8
r3VU75W61Ka57xoV2n8HmMJSECcl6z3,1WA973012F,883.05304,491.8936,883.73816,555.8368,373.09686,561.30835,372.4117,497.36514,train,10
=HcF1GJuRYXLYQZq8JBecQJcgdQ54h9,2G6575013F,737.4974,424.15665,737.9814,470.74527,397.18915,474.2856,396.70514,427.697,train,10
1k2VhvPBKWkWtkHsZK85Ud2yEjVOVSoU,3LS876042Y,865.0023,428.5543,865.9884,476.41812,505.4392,483.84604,504.45312,435.9822,train,10
gb43a8xbZm6VDHXQBmB_zsUfb2efWQ,3LY493053T,926.83093,527.8543,927.54663,591.38947,437.7411,596.90704,437.0254,533.3719,train,10
ikx=JfTec6chk45vIdWXkoMyyGXxMf5,1WC563032Y,737.49493,447.5819,738.4247,500.48407,340.62506,507.47552,339.6953,454.57336,train,10
M5dg9Fz2LzzYlqHHxsEvzsk8qjdWag,3LY294051A,878.17194,532.7241,878.246,601.15063,384.80988,601.68445,384.73587,533.25793,train,10
jTKrMOYlSYSSch=yHfBaZUXuCn6RY7yb,1WC856031F,856.39435,490.83417,858.94794,571.2022,353.40594,587.2653,350.85236,506.89728,train,10
qtrf4J_wIYdTtM8nMc7cjccnJWWPv,1WA891031F,787.71893,479.24503,789.7072,552.9426,318.16107,565.66455,316.1728,491.96695,train,10
KJY5NbvHW7N1bs6n1ObvFkzzlp8uJ8Vh,5L0147053A,859.0117,485.9888,860.0206,551.5714,379.06116,558.9707,378.05222,493.3881,train,10
FLS11c77vPWN2JNUq5435prKMvF1ho8N,1WE194062A,865.0443,531.3373,865.41455,593.54663,386.20825,596.39905,385.83798,534.1897,train,10
8mQch_gPGuUUtsFI6jkugn4xeFVLDM,2G2891011H,904.74524,546.1303,905.0443,628.0302,281.4796,630.30707,281.1805,548.40717,train,10
vixphQiLE8bnoZT1TaBQoFgUcBqqrvem,2G5912032A,858.93555,506.9465,860.36816,572.6583,340.7329,583.9868,339.30032,518.275,train,10
1_JVPJYDJKgcshUz5SWEIHhKIup9dHU,2G2392023K,826.5238,467.92517,827.4584,520.0591,402.01587,527.68555,401.0813,475.55164,train,10
KTzfjz_NzTR9Vjj=IPml8LRFNndQbVTT,3LV514031H,833.69305,478.9565,834.84735,553.6006,374.21027,560.7239,373.05597,486.0798,train,10
nXR8pQarGocvz6qYkFf1WXGrqt3=3T4=,3LV622021H,809.6797,425.9931,810.8651,482.185,471.82104,489.33777,470.6356,433.14587,train,10
e2JzCXRf_4GuxwDJbbM27RysCY3fCJPI,1WD693023T,881.8708,486.1488,882.84796,540.87354,482.50677,548.02246,481.5296,493.29773,train,10
G7NyTogvLHtlklaHxVXOqXzy_9OiUs,3LY653022T,853.8677,484.6876,854.4752,538.7538,449.97656,543.2987,449.36905,489.2325,train,10
YXtcIO6T21h4msUpP1Ox4J7O4kFeCV,6T0121054F,691.7969,458.39062,691.7969,511.32812,305.59375,511.32812,305.59375,458.39062,train,10
FjQpJ7pH5vEu8ftwxKMjwUar4r_4rYY,1WE29306,777.2125,492.3004,777.52527,541.4043,492.08203,543.2224,491.7693,494.11853,train,8
UtqsXSnw5okMa86JWkw7Gjf_JzrhOv_o,3M0493021A,1004.5632,597.8903,1004.7696,716.14056,257.5727,717.4445,257.36627,599.1943,train,10
k6vVDho==JC3_mL5Cmr5GeLrVYhpNZ,1WH682021F,895.0899,467.69464,896.83984,543.6246,446.7293,553.99774,444.9794,478.0678,train,10
b9NMbF2oLM33R3OnTCrJuMSFOR8=6Pn,1WD70405,688.1173,455.37045,689.0818,496.84183,454.823,502.2897,453.85852,460.81833,train,8
77MkYLWuqThwS5BBL9cVddbevFWbWiY,3LT162031H,856.38324,491.06866,857.89777,571.98126,352.58942,581.43964,351.0749,500.52704,train,10
mf9PolzKlFx6ORdmUMGnSHC_xEjmCYPN,3LX734012A,808.3212,488.0877,809.11615,540.84344,383.81256,547.2519,383.01764,494.49615,train,10
2k3mQ_lxj65vC5inlSv7CSxrzR2dohS5,3LV632022H,838.4764,450.7965,839.5329,504.6806,434.35345,512.62506,433.29694,458.74097,train,10
sfeJ_iE5c=O2kwUGvh1rMqzqkO65_H,3M024202,742.27094,481.356,743.47424,529.78735,456.08234,536.9275,454.87906,488.49615,train,8
jY9z34=bRtZQz7=eVl3lyD8okHqLx=T,3M1463011A,849.3349,472.7357,850.3185,523.8257,468.03156,531.18506,467.048,480.09506,train,10
u1EyWJITMLBOVfkvLJ7Nw49x1BH8wx=,3LZ862032Y,769.06586,442.89127,769.7456,490.48032,426.48615,495.3832,425.80643,447.79416,train,10
DTdbIu8JT=myqi3rxjpgQzpLmYLkrN5,1WC504012F,862.0524,442.7611,862.9935,492.63898,480.10284,499.86328,479.16177,449.9854,train,10
BcN9ZY8CkG8YZrwoBg_Wv6vSyEmBnoD,1WC094022F,1018.8338,510.0404,1019.98804,588.74426,451.39642,597.0831,450.24216,518.3793,train,10
4MZ1=DHHEI58Vd9CNJ5WnE6ofDxklag2,1WD974032X,902.25446,523.5838,903.42175,583.55914,429.82245,592.77716,428.65512,532.8018,train,10
ryFE6uUmz9wVE1vnGV1Wuuk=ST9Q9,2G1173011A,795.0543,463.93878,796.7832,516.9854,429.70227,528.9496,427.97336,475.90295,train,10
QoyxaGpZSfXniEsyWvoOe3P=H2qtSY,1WC276012,716.199,500.2213,716.296,547.01807,220.7976,548.04565,220.70055,501.2489,train,9
5btRzepjLlxlOjvy=FETPa=Bt6g_aX==,3LK563042A,887.8947,473.12054,888.63934,532.13257,434.3593,537.8648,433.6147,478.85278,train,10
nBehTyk_g6BfzDwuROPVLptGnwYj1T32,3LZ78V202,762.45654,447.70688,763.3391,486.54202,526.036,491.93497,525.15344,453.09982,train,9
yBXee=R4KlwuwY3wHy4CJGz3zrNs=B8i,3LY513013T,809.0732,508.24774,809.74585,565.96466,368.18,571.11115,367.5073,513.3942,train,10
1=XUFgMHYhPGey1bWnT2sN4pJWQf6Dr,1WE94303,672.5469,490.875,672.5469,537.7969,393.42188,537.7969,393.42188,490.875,train,8
NqxfeERGu9nCWGwaSnvDFpSeRUGQJTP,2FW074011A,754.2844,511.93594,755.07104,568.67,312.9546,574.7999,312.16797,518.06586,train,10
MwFw9bFUrOdqU3khj7dQCgU_HVyGKRwt,1WH882042F,887.9327,476.68182,889.2484,535.22723,432.1491,545.4999,430.8334,486.95447,train,10
6qHCq2yF34crLjuVmCLqHLCxdHzlvn,3LT933052T,857.1397,468.4291,858.3589,518.0287,488.6834,527.11487,487.46426,477.5153,train,10
Dr4dHuZ37UKCx94kkWXQTxeB4F3pFCt,2G1821032Y,848.1705,474.97864,848.88574,533.2379,389.89996,538.87286,389.18472,480.6136,train,10
Sp35GPd2opqbLwnWvLijNd3CZOXuSzy,3M1414021F,812.62897,457.0167,813.69977,507.54007,455.7331,515.1267,454.6623,464.60336,train,10
wyUTGnkk7=gWIZgIaXzFJh9efez5J5B,3LU814052X,771.30426,457.2643,772.2551,506.6124,400.711,513.77136,399.76016,464.42325,train,10
NNw5xFdGcNDOd3qohxLY4sbSJRDaN9g,2G4852023F,822.54254,483.23703,823.2236,543.8789,350.29242,549.1903,349.6114,488.54843,train,10
vMaC1wBxaZxO6FGBrHvQb=hxDX6nvN,5L7609013K,842.0116,469.88852,842.80066,524.3302,415.11218,530.5287,414.32315,476.08707,train,10
xpsIR3fu32Nvcl5ZwFSivcyoNVvHpa,3LZ792021H,1010.1073,596.0401,1010.6007,706.5358,262.96497,709.8746,262.47153,599.37885,train,10
bI1w66Ho8dK719zdPzu4MoXJR1gc6kUu,1VC113042K,846.9556,533.92755,848.01044,597.2144,326.09943,605.9129,325.04462,542.62604,train,10
M9IxUDrJQqydx85rLRwbG7ez8WWjW1n,3LU632011F,818.1247,455.83005,818.30994,523.67163,427.50385,524.7388,427.31857,456.8972,train,10
BK=p2mn8eZot1TS46kZNH5o17cEoZtk,1WD954062T,916.1935,510.5127,917.1162,571.0543,468.05847,577.8988,467.1357,517.3572,train,10
wdLfqFLyEvdImmZJiahdFkPHyu8vzlR,2G4452012H,824.0722,433.24432,824.99835,480.47827,457.40814,487.68597,456.482,440.45203,train,10
iQXnHOwPokjmqkagnkZtCXaTjdsLGQ,1WF305022F,814.4982,423.73138,815.33185,470.1631,480.17035,476.18054,479.33673,429.74884,train,10
mCKveUwjQPUTO3OQKZp2_MI9iNWamg3,3LU982031H,831.3519,437.29007,832.07837,500.73514,459.61768,504.99997,458.89124,441.5549,train,10
tMw5N=hKcUeGBeCSHxLN7YNV6OaqZshQ,3M1525042A,926.4985,493.5109,927.361,556.6935,426.0866,563.53687,425.22406,500.35428,train,10
Vy2cEOrhFmgFXqPMf9jtjGWdB7EHJ,3LR351022F,856.5364,454.66876,857.77637,506.74597,457.50598,516.2763,456.266,464.1991,train,10
Z=vnosmfmOjci1knM9xMopLqXl9hPFhB,2G1951012A,791.2085,435.1449,791.7354,483.56305,430.47998,487.4944,429.95306,439.07623,train,10
wlen1U=BiPBX84fMpUxff=jbxtWmBV,3LV894011Y,786.83276,438.24963,787.58777,499.40662,420.17078,503.94257,419.41577,442.78558,train,10
WqzR76GqFtOeGeqLjICykEPGu5s6vF2H,2G1593022A,865.0287,478.98068,865.9618,533.71716,464.5287,540.5604,463.5956,485.82397,train,10
_k6XZD3qX3G1JYJFaURNLsxDJQ2tlyFN,2G0492011W,878.848,500.75903,879.8939,565.57654,373.02478,573.7554,371.97885,508.93787,train,10
6f7yHWWhxZLaBw9FIFOVvETp9NuZ1x,2G1413023T,827.6925,503.38083,829.4313,561.8094,392.76526,574.8041,391.0265,516.37555,train,10
5zyNeIy6iZckSECb3sJtOYxwG_4hCOH,1WC555033K,869.57605,431.5225,871.1332,483.47318,492.3888,494.82578,490.83163,442.8751,train,10
oTQ6rwmVKrt7sxrrck6JoCYRBRoux4,6T0957063A,833.7039,449.44788,834.80194,501.56702,441.721,509.84833,440.623,457.7292,train,10
7QWrzuz8CT_zEPQbLO5WdWd7efJV4ZM,2G1951023A,832.41364,448.95264,833.83154,504.5019,427.2928,514.8791,425.87485,459.32983,train,10
uRUi134YuRHW7WinTtv6gtEHKeddleeP,2G1414034T,818.06903,484.17468,818.3209,536.6643,424.70673,538.5532,424.4548,486.06363,train,10
HcR3FI3MTiFb2UDLNGLsrLC1MsMBEVTJ,1WF921022A,820.44403,463.78604,821.60455,520.0237,399.22223,528.74023,398.0617,472.50253,train,10
cLBs4dpm=SntuKGNKtTYnw93MvPc2Va,2G3731023F,881.8833,466.1045,882.459,521.8591,453.70996,526.286,453.13425,470.53143,train,10
2bXiR5e4TjuXifu=3RVd4SF3XukBj7Rd,2G3803022W,717.0528,432.23254,717.566,479.10614,367.96112,482.93384,367.44794,436.06024,train,10
Bo5y7MgS6w_8iib1YV5pS1I5pzI4ZTtR,2G5221041Y,817.37646,464.65613,818.6155,532.0372,373.14624,540.2287,371.90723,472.84766,train,10
gvyoBVOWeHDhYBi5th4f=rQivn=X8ZV,3M1083063T,888.0217,527.55237,889.03613,589.2112,402.14075,597.2219,401.12634,535.5631,train,10
BNYMm1Vyu77at5yUanEYIjMTy=gz=ZZ,1WE294052X,950.0273,512.4933,951.6404,574.2529,482.8028,586.4989,481.18967,524.73926,train,10
JhD1xhSCDoaluOGE5pg_W7xsqxp21yuH,2FY455011L,755.38135,434.22098,756.8363,483.3903,388.636,494.28574,387.18103,445.11642,train,10
e_smQSMMO62HGvnkO_BDbDbQ7NDGBT6,4P9400032A,765.4341,441.54822,765.14355,495.41473,414.85608,493.52515,415.1466,439.65863,train,10
Ya8SFJfe9ysFfCykW6riSoSijLv_5hGq,2G2402033A,760.5382,493.61826,761.65674,550.2794,324.6505,558.9059,323.532,502.24472,train,10
sdn3Ni5CQQOSHV3WjwK8rmW7ctRidnOD,1WA633021F,832.7508,427.72513,833.78345,490.91574,481.7016,496.6694,480.66898,433.4788,train,10
=mQpHI628BLughXhriU2xFZeY9mnkTCm,1WF335033A,761.5415,494.84125,762.07324,559.44916,273.2019,563.4727,272.67014,498.8648,train,10
B7YKBE4tNISZupgmkSUO3WaVBdaFMS2,2G5144022F,864.9652,453.81604,865.8949,505.8775,464.78064,513.0401,463.85098,460.97864,train,10
KmpduHqZM_=oOoaCgvlgv38EnNTNWU5O,1WL174022T,915.5397,512.60034,916.5045,571.28186,474.34143,578.55176,473.3766,519.87024,train,10
apTxt7B7J1jV4I=tQoNTIdcl_wQN=eWy,3M117202,670.13025,462.38083,670.71924,508.91452,381.34277,512.5775,380.75375,466.04385,train,8
XIeXEYYursE1iJPOJD4noQlNI2WpnRWm,1WA744011T,806.0574,427.8403,807.3961,489.39108,450.25098,497.1594,448.9122,435.6086,train,10
CSNeO1aXO5EnK1JHq4CtIRPJtMVhssd,1W940V102,662.6727,474.31375,663.48755,516.68506,395.01233,521.848,394.1975,479.4767,train,9
zT6n9NMSNcUwcrz6qYw5h3s8HZegEdT,3LU312022K,802.3396,450.28683,803.20483,498.68546,411.65662,505.68503,410.7914,457.2864,train,10
OaUPCan36Tf6pF_EvqJVkjMQpWhRfaMr,1WA891042A,775.9615,442.96088,776.74426,492.06653,412.82013,497.86798,412.03732,448.76233,train,10
IS7_qDl=3hTXB34VblTqbr2=x6jtmd,1WA923033A,946.7063,469.86508,948.84033,527.9753,502.4779,544.3673,500.3439,486.25708,train,10
OHdQoG4byY6geNVmIbRBpyq7L_UE1TSY,3M1016012X,839.76843,458.61868,840.5503,517.4575,404.28076,523.255,403.49887,464.41623,train,10
ujUVoQvsxBYLCaBgpavlckmHOai_TjZH,1WD834022F,855.39636,486.25922,855.979,536.69244,460.93335,541.25604,460.35074,490.8228,train,10
SuMD2HX67h6Yuynsbi56IUECF8O31wo,1WD954063T,904.4187,491.4111,905.69244,548.15625,481.4496,557.67896,480.17584,500.9338,train,10
j__XJaRRM=3ml54CSWJWor4tHyXJpVz,1WF514022A,930.7516,497.21158,931.3351,555.548,515.55347,559.70667,514.97,501.37027,train,10
8z5aBT=ZP83uVZzMQO=kH31lfLM8=a=J,3LV563023A,852.96576,474.2916,853.8334,532.5631,403.03888,539.275,402.1713,481.0035,train,10
a4lFX7=TImsfVwgCVIa_adVc8r57qjzS,3LY65304,716.8438,478.97107,717.71204,525.13586,444.60785,530.27264,443.7396,484.10785,train,8
T=63eBm8FplGNGl87XSRL_CI=Zp3LC,2G0226033A,794.0374,425.91937,795.01306,472.2635,447.758,479.57416,446.78232,433.23004,train,10
iJ8L2TbvGH3_jkWukVB8cFEN2vtBMltO,1WA661013A,766.3832,439.68512,766.9275,488.3943,399.15796,492.5036,398.61368,443.79443,train,10
tf1BWPr5Esd9bLZhbxcdpbjlUm1HWZu,2G067402,739.0429,465.559,740.07104,508.84695,483.742,514.9354,482.71384,471.64743,train,8
IVfz5KwwPgTaO2UZWkg3OXQvNTQxwPg,1WF523074K,855.379,495.35413,855.75037,550.6238,447.56995,553.36584,447.19864,498.0962,train,10
edspBMnVTyDK_lQHIxyb9xjJDixMYhD,2G3322012F,780.7964,484.85983,781.54517,541.3967,350.12122,547.11096,349.37244,490.57407,train,10
eCvFOezyuFHVBdwluiEzTtSt=nnth8tD,1W8793023,862.62244,474.48248,862.7284,528.04315,400.6908,528.9569,400.58487,475.39624,train,9
2cDg8v9oXlKdwCJHf=9YCyuBypNKHTY,3LU981023H,842.7671,464.56824,842.6869,517.2844,419.10596,516.64,419.18616,463.9238,train,10
WPGi88iiNije2ig2sQuNK=sLpnLuXWg,3LV563031A,850.7396,478.3888,850.015,561.4784,386.0027,557.4315,386.7273,474.34192,train,10
xz7CsjuZDYNDTZ8cmX=6k=T5MU2S9,1WF284042T,816.8696,473.74887,817.8087,522.16077,448.91638,529.3165,447.9773,480.90463,train,10
x6PR4ebNrKWmCX_aSrIdbwpnhzWSDL8,3LV563012A,849.34045,430.65625,850.6361,479.24402,486.1078,488.96484,484.81213,440.37708,train,10
OVcJTRlMpb_F9z7MyCfYTkuam=f1SvM,2G2881012A,774.7826,430.84116,775.3955,477.65463,422.1593,482.27982,421.54636,435.46634,train,10
4I73vHDB7BifBcMP3iaYIPW1HP5P49,231414023T,826.4624,528.12427,827.906,591.095,335.7744,602.37683,334.33084,539.4061,train,10
b1SQOwTFgqPEaeZpSuW9sYZ=JneEKfD,1WE50304,811.1035,478.4959,811.63525,525.65955,540.94055,528.71173,540.4088,481.5481,train,8
8kZBBwh8hkuMYa6QCxhTNBvWDuO54rOv,1WD153031F,880.6802,486.54373,881.50964,569.49097,404.59045,574.26025,403.761,491.31302,train,10
zKITSqtc82LbusGGD3HoqSonYlKMwxTw,1WA924032A,913.0826,472.51566,914.467,533.2661,458.6037,543.65454,457.2193,482.90405,train,10
w=iepdn_3RUrmoQEbmyfSiIBwXtn=ilM,3LU20401,770.94904,513.8139,772.1816,563.512,458.64008,571.28815,457.40753,521.59,train,8
tdJqdfYSUpiIPqBCLtKx3opoSj5DQ,3LT644022L,977.8319,531.2299,980.08386,596.68317,475.86865,614.03107,473.6167,548.5778,train,10
rkHDPXpYjQFeN1yh2ec4sfB224guBN9,3LU71501,798.8094,514.43274,800.12415,572.6594,456.78558,580.4121,455.47083,522.1854,train,8
p2WkGpOHrRXf2IMtZ=XcpgYhh3ooiwB,6T087806,830.0005,433.71713,830.72046,475.09805,602.7904,479.06357,602.07043,437.68265,train,8
J=HknoCrs4pXTtDebFCu8U8j1xJ9Zaff,1WC286023H,789.24146,502.91513,789.7195,568.8917,282.9602,572.56384,282.48218,506.58725,train,10
s5vZuBpQTWH=chKXhZLivcerFcjQgN8t,4PG758022A,804.8433,459.2692,805.78564,513.7189,407.43097,520.6124,406.48868,466.1627,train,10
WJHcygYT5Y8trjH1WOYeYFwDGJDrUYd9,2G5015021F,737.4931,425.99176,738.60925,481.24005,392.28693,488.2364,391.1708,432.9881,train,10
55H7sU9x=atft9Ojw37IyXTt1c3e4bqr,1WL89V405,779.43555,499.26532,780.1322,548.0335,487.36853,552.21576,486.67188,503.44757,train,9
ye9gikuVduSKdpSPKZ1fD8BoiunlT4Tp,3LU972031H,814.5122,461.46252,814.9673,534.6053,378.3512,537.322,377.8961,464.17926,train,10
oJOWGsedIjaaWSR1RTS_h9t9YiYefrx,3LS683034F,773.56213,437.42267,774.3264,484.62897,416.297,490.42572,415.5327,443.21942,train,10
5B9bYKXe8cff_ifcsSbkqoQ59KThb26P,1W4392012,876.8816,439.30438,879.26965,510.4151,380.39624,527.1683,378.00818,456.05756,train,9
